,ID,comments,cleaned_comments
436,BQmllwTKtqU,"Captain Kirk do you read me?   This is Spock, were going to be in Star Trek 3 next year!!",captain kirk read spock go star trek next year
437,BQmllwTKtqU,1st,st
438,-4QPVo0UIzc,@ilovebrianwilson38,ilovebrianwilson
440,-4QPVo0UIzc,@gkendall16,gkendal
442,-4QPVo0UIzc,I hope the movie is as great as the book! Can&#39;t wait,hope movi great book wait
443,-4QPVo0UIzc,@RedButterfly430 i always said that when I saw him with Redford in the film SPY GAMES :) I love Brad and Robert,redbutterfli alway said saw redford film spi game love brad robert
444,-4QPVo0UIzc,"@downwiththehabs with brad Pitt, defeinitely",downwiththehab brad pitt defeinit
445,-4QPVo0UIzc,It feels like I just watched the whole movie.,feel like watch whole movi
446,-4QPVo0UIzc,Question: What do the Oakland A&#39;s and LA/Anaheim Angels have in common?,question oakland la anaheim angel common
448,-4QPVo0UIzc,"Gentlemen, BEHOLD!",gentlemen behold
450,-4QPVo0UIzc,"@ZeeL4J8C2 dumbass. It&#39;s not about the A&#39;s exactly. It&#39;s about Billy Beane and his assistant starting the sabermetrics method and winning a lot being championship contenders with a bunch of nobodys and now everybody is doing it in baseball. The year the red sox did it the won they&#39;re first championship in nearly a century, more than half the league does it now. And yeah the A&#39;s lose in the end, but it&#39;s not like we haven&#39;t seen a sports movie where the team doesn&#39;t win in the end. So stop hatin!",zeel j c dumbass exactli billi bean assist start sabermetr method win lot championship contend bunch nobodi everybodi basebal year red sox first championship nearli centuri half leagu yeah lose end like seen sport movi team win end stop hatin
451,-4QPVo0UIzc,@Superfly75100 how is winning 103 games lucky you fucking moron,superfli win game lucki fuck moron
452,-4QPVo0UIzc,"But the Athletics never won though, so what is going to be the climax, getting the crap beat out of the by Yankees?",athlet never though go climax get crap beat yanke
453,-4QPVo0UIzc,"Best successes from the Moneyball draft: Nick Swisher, Jeremy Guthrie, Joe Blanton, Mark Teahen. What&#39;s the big deal about sabermetrics again?",best success moneybal draft nick swisher jeremi guthri joe blanton mark teahen big deal sabermetr
454,-4QPVo0UIzc,&quot;I need more money&quot;,quot need money quot
456,-4QPVo0UIzc,&lt;3333,lt
457,-4QPVo0UIzc,@Crass2k5 alot skinnier with more hair lol.,crass k alot skinnier hair lol
458,-4QPVo0UIzc,"@bigvalbowski100 Yeah, you can tell cause he calls him &quot;wash.&quot; Should&#39;ve found someone a lot skinnier though.",bigvalbowski yeah tell caus call quot wash quot found someon lot skinnier though
459,-4QPVo0UIzc,"same crap sports story movies.. can they do it, can the manager pull it off...in the end its the last ball can he hit it out the stadium...of course he can",crap sport stori movi manag pull end last ball hit stadium cours
460,-4QPVo0UIzc,@Genre346 San Marcos Texas son!,genr san marco texa son
461,-4QPVo0UIzc,@stickinthemud1524 a Jennnifer Aniston fan? don&#39;t be such a stick in the mud!,stickinthemud jennnif aniston fan stick mud
462,-4QPVo0UIzc,Brad Pitts first oscar,brad pitt first oscar
463,-4QPVo0UIzc,make a movie on the SF Giants! right side of the bay.,make movi sf giant right side bay
464,-4QPVo0UIzc,Keep the A&#39;s in Oakland!!!,keep oakland
465,-4QPVo0UIzc,i saw a preview of it and it is just for real baseball fans only...know one else,saw preview real basebal fan know one els
466,-4QPVo0UIzc,@RedButterfly430 dont forget about Philip seymour hoffman!,redbutterfli dont forget philip seymour hoffman
467,-4QPVo0UIzc,this is how the marlins won 2 world series!!!!!! ya i just said that,marlin world seri ya said
468,-4QPVo0UIzc,i like how jonah hill and chris pratt are comedic actors and all of a sudden have big roles in a likely oscar contender.,like jonah hill chri pratt comed actor sudden big role like oscar contend
469,-4QPVo0UIzc,never thought brad pitt and jonah hill will ever be in a movie together AWESOME!!!!!,never thought brad pitt jonah hill ever movi togeth awesom
470,-4QPVo0UIzc,This Will Destroy You!,destroy
471,-4QPVo0UIzc,2:02 Eric Byrnes!!! LOL,eric byrn lol
472,-4QPVo0UIzc,I&#39;m way too excited to see this movie,way excit see movi
473,-4QPVo0UIzc,@thatguy16v and how many world series titles since billy beane,thatguy v mani world seri titl sinc billi bean
474,-4QPVo0UIzc,"we got brad pitt as the star, Bennett Miller(Capote) as the director, and Aaron Sorkin and Steven Zillian as the screenwriters... yes, this will be a good film",got brad pitt star bennett miller capot director aaron sorkin steven zillian screenwrit ye good film
475,-4QPVo0UIzc,i came watching this trailor,came watch trailor
476,-4QPVo0UIzc,Giant fans... U mad?,giant fan u mad
477,-4QPVo0UIzc,@JaredBohan31,jaredbohan
479,-4QPVo0UIzc,@dre32pitt check explosions out in concert and thank me later. they&#39;re incredible,dre pitt check explos concert thank later incred
480,-4QPVo0UIzc,anyone else think this was about the game?,anyon els think game
481,-4QPVo0UIzc,@westogoods i couldnt remember if it was this will destroy you or explosions in the sky.. i have them in the same playlist on the ipod lol.. thanks!,westogood couldnt rememb destroy explos sky playlist ipod lol thank
482,-4QPVo0UIzc,this will destroy you is awesome.,destroy awesom
483,-4QPVo0UIzc,"Looks good to me. Nice cast w/ Pitt, Hill, Hoffman, Pratt",look good nice cast w pitt hill hoffman pratt
484,-4QPVo0UIzc,are they talking about chris perez in the beginning? the closer on cleveland,talk chri perez begin closer cleveland
485,-4QPVo0UIzc,Looks great! and I LOVE BRAD PITT!!!!,look great love brad pitt
486,-4QPVo0UIzc,genius,geniu
487,-4QPVo0UIzc,"@Ariegert oh man, thnx bud!",ariegert oh man thnx bud
488,-4QPVo0UIzc,"Oh hey cool this film looks good. Solid cast - Brad Pitt, Philip Seymour Hoffman",oh hey cool film look good solid cast brad pitt philip seymour hoffman
490,-4QPVo0UIzc,what&#39;s the song at 1:28-2:25?,song
491,-4QPVo0UIzc,movie + baseball = oscar?,movi basebal oscar
492,-4QPVo0UIzc,日本でも早く公開されることを望みます。,
493,-4QPVo0UIzc,@satareppe It comes out sep 23 i no im looking forward to it,satarepp come sep im look forward
494,-4QPVo0UIzc,"brad pitt deserves an oscar, i rly hope he gets one soon",brad pitt deserv oscar rli hope get one soon
495,-4QPVo0UIzc,"shit brad pitt is getting old! hes 47 now, still as awesome as ever though",shit brad pitt get old he still awesom ever though
496,-4QPVo0UIzc,i thought this was the game,thought game
497,-4QPVo0UIzc,@thepoethomeless WIN!,thepoethomeless win
498,-4QPVo0UIzc,Brad Pitt&#39;s reverted to his default look.,brad pitt revert default look
499,-4QPVo0UIzc,When does or did the film starts?,film start
500,-4QPVo0UIzc,@thepoethomeless Ha.,thepoethomeless ha
501,-4QPVo0UIzc,Not really my type of film but I will watch it because Brad Pitt is in it :),realli type film watch brad pitt
502,-4QPVo0UIzc,As a longtime A&#39;s fan I&#39;m excited to see this. will bring back a lot of memories and laughs at how awful those players were individually but as a team they were great.,longtim fan excit see bring back lot memori laugh aw player individu team great
503,-4QPVo0UIzc,@bass109 Hail Satan.,bass hail satan
504,-4QPVo0UIzc,"The song at :46 - The Black Keys &quot;Howlin&#39; for You.&quot;  Pretty awesome album, BTW.",song black key quot howlin quot pretti awesom album btw
505,-4QPVo0UIzc,"1:21   The mighty Rio Grande - This will destroy You,   a really amazing post rock band.",mighti rio grand destroy realli amaz post rock band
506,-4QPVo0UIzc,"Wow, he looks like Robert Redford, agreed on Oscar material!",wow look like robert redford agre oscar materi
507,-4QPVo0UIzc,"@HJP3131 Armenian (Zaililian, he&#39;s won oscars too) and Jew screenwriters LOL nice combo.",hjp armenian zaililian oscar jew screenwrit lol nice combo
508,-4QPVo0UIzc,"My girlfriend and I are an extra in this movie. Bucket list, check. Pretty awesome how our team get&#39;s it&#39;s own movie! Hope Pitt get&#39;s the Oscar!",girlfriend extra movi bucket list check pretti awesom team get movi hope pitt get oscar
509,-4QPVo0UIzc,What is that song starting at :46,song start
510,-4QPVo0UIzc,Moneyball = zero titles.,moneybal zero titl
511,-4QPVo0UIzc,I&#39;m an extra in this!!!,extra
512,-4QPVo0UIzc,"congrats brad pitt, you just won yourself a motherfucking oscar",congrat brad pitt motherfuck oscar
513,-4QPVo0UIzc,"@Sage80 Sounds like Sigur Ros, but I can&#39;t be sure.",sage sound like sigur ro sure
514,-4QPVo0UIzc,anyone know what year this movie was based on? guessing 2002 season,anyon know year movi base guess season
515,-4QPVo0UIzc,@MikeSuth69 and you&#39;ll lose them all.,mikesuth lose
516,-4QPVo0UIzc,YES YES YES!!  The black keys........... :D :D,ye ye ye black key
517,-4QPVo0UIzc,@kaleadams7,kaleadam
519,-4QPVo0UIzc,@radicalezra name one please,radicalezra name one pleas
520,-4QPVo0UIzc,"lol, was that Bobby Kotick at 0:17?",lol bobbi kotick
522,-4QPVo0UIzc,Why would I want to see this movie again? There are a billion better baseball stories out there.,would want see movi billion better basebal stori
523,-4QPVo0UIzc,@dkg17,dkg
527,-4QPVo0UIzc,@MikeSuth69,mikesuth
529,-4QPVo0UIzc,Its funny how it is portrayed as if it is a team that beat the odds when sabermetrics is playing the odds,funni portray team beat odd sabermetr play odd
530,-4QPVo0UIzc,"man, i wish the guy who plays Wash gets a line that says &quot;thats the way baseball go&quot;",man wish guy play wash get line say quot that way basebal go quot
531,-4QPVo0UIzc,@TheShannon76 the A&#39;s had a twenty game winning streak in 2002,theshannon twenti game win streak
532,-4QPVo0UIzc,Somehow the idea of Bobby Kotick owning the A&#39;s is completely plausible.,somehow idea bobbi kotick own complet plausibl
533,-4QPVo0UIzc,@MikeSuth69 i really hope it does..,mikesuth realli hope
534,-4QPVo0UIzc,@Wootnezz Dont know dont care but my team has won 3 championships in a row MULTIPLE TIMES,wootnezz dont know dont care team championship row multipl time
535,-4QPVo0UIzc,I was skeptical of this movie when I heard about it but damn it looks great.,skeptic movi heard damn look great
536,-4QPVo0UIzc,@2taggs2 the fact that every single team in baseball uses the same type of analysis now speaks volumes more than his inability to get lucky over a dozen or so games once a year,tagg fact everi singl team basebal use type analysi speak volum inabl get lucki dozen game year
537,-4QPVo0UIzc,Beane gets SOOO much credit - but how many Championships have the A&#39;s won while he was GM??,bean get sooo much credit mani championship gm
538,-4QPVo0UIzc,"@jayma75  Current contenders use Analytics now... A&#39;s no longer have an edge, since everybody followd Beane on sabermetrics.",jayma current contend use analyt longer edg sinc everybodi followd bean sabermetr
539,-4QPVo0UIzc,P.S.H. as Art Howe? I&#39;m sold,p h art howe sold
540,-4QPVo0UIzc,"Everything looks good except i&#39;m not thrilled with the fact that they had to change Paul DePodesta&#39;s name. otherwise, it could contend for an oscar in something.",everyth look good except thrill fact chang paul depodesta name otherwis could contend oscar someth
541,-4QPVo0UIzc,"They charged their players for sodas, how pathetic is that. lol",charg player soda pathet lol
543,-4QPVo0UIzc,"Billy Beane and Paul Depodesta&#39;s strategy worked pretty well.  But what really helped the Oakland A&#39;s be legitimate contenders were Miguel Tejada, Jason Giambi, and the Big 3.  Almost any team in baseball would win divisions with those players.  Guys like Hatteberg were nice stories, but come on.",billi bean paul depodesta strategi work pretti well realli help oakland legitim contend miguel tejada jason giambi big almost team basebal would win divis player guy like hatteberg nice stori come
544,-4QPVo0UIzc,My old coach is In this movie,old coach movi
545,-4QPVo0UIzc,"Wow, this looks fantastic. I can&#39;t wait",wow look fantast wait
546,-4QPVo0UIzc,The guy puttin on the legging at 0:51 is my baseball coach in Arizona,guy puttin leg basebal coach arizona
547,-4QPVo0UIzc,"@nickmendezTUBE   It&#39;s not Mogwai, it is This Will Destroy You.  The song is called The Mighty Rio Grande",nickmendeztub mogwai destroy song call mighti rio grand
548,-4QPVo0UIzc,"@nickmendezTUBE  It&#39;s not Mogwai, it is This Will Destroy You.  The song is called The Mighty Rio Grande",nickmendeztub mogwai destroy song call mighti rio grand
549,-4QPVo0UIzc,"this stupid trailer makes the movie look so cliche, but knowing brad pitt, theres a reason he picked it, and Capote kicked ass",stupid trailer make movi look clich know brad pitt there reason pick capot kick ass
550,-4QPVo0UIzc,"Glad it&#39;s coming, but it seems 7 years late. How did we get The Blind Side before this?",glad come seem year late get blind side
551,-4QPVo0UIzc,Its going to win a Oscar.. ill bet money on that,go win oscar ill bet money
552,AtrDBQ_qmlg,This. Looks. AWESOMEEEEEEE!!!!!,look awesomeeeeee
553,AtrDBQ_qmlg,omg this is going to be epic,omg go epic
554,AtrDBQ_qmlg,Scottish.,scottish
555,AtrDBQ_qmlg,"ah, yes. You are correct. My point, though true, is moot.",ah ye correct point though true moot
556,AtrDBQ_qmlg,Totally ready for an Irish Disney Princess,total readi irish disney princess
557,AtrDBQ_qmlg,Nope. Not pathetic in the least. Pixar&#39;s just that good.,nope pathet least pixar good
558,AtrDBQ_qmlg,"Exactly. It may not have been Pixar&#39;s best movie ever, but it was pretty good, all things considered. By what people say, you&#39;d think it was the worst movie ever made in the history of movies...",exactli may pixar best movi ever pretti good thing consid peopl say think worst movi ever made histori movi
559,AtrDBQ_qmlg,"Great Scott! =B. . . er, how should I have known?",great scott b er known
563,AtrDBQ_qmlg,Am I pathetic because this made me get all teary eyed with joy?,pathet made get teari eye joy
564,AtrDBQ_qmlg,"Ah, but none of the three films they mention share producers, directors, screenwriters, cinematographers, etc.",ah none three film mention share produc director screenwrit cinematograph etc
565,AtrDBQ_qmlg,I know I stand alone but I actually thought cars 2 was pretty good!,know stand alon actual thought car pretti good
567,AtrDBQ_qmlg,"Kilts can also be found in Irish tradition, but you&#39;re right, it&#39;s Scottish here",kilt also found irish tradit right scottish
568,AtrDBQ_qmlg,dude. you don&#39;t need to make a guarantee that this movie will be better than cars 2. that&#39; sort of given,dude need make guarante movi better car sort given
569,AtrDBQ_qmlg,So basically her mom turns into the bear... Okay?,basic mom turn bear okay
570,AtrDBQ_qmlg,You could always spoof it to fit into the time period this movie is set in you know... ;),could alway spoof fit time period movi set know
571,AtrDBQ_qmlg,OMG shes dating their bear lol,omg she date bear lol
572,AtrDBQ_qmlg,"Silly peoples, there are different Directors and producer teams at Pixar. This is the team that brought those movies. Different teams did Nemo, Cars, Monsters, etc.",silli peopl differ director produc team pixar team brought movi differ team nemo car monster etc
573,AtrDBQ_qmlg,THANK YOU,thank
574,AtrDBQ_qmlg,"Why do you people hate Cars 2?  It certainly wasn&#39;t on the level of the majority of their films, but I loved it.",peopl hate car certainli level major film love
575,AtrDBQ_qmlg,waits for wall-e 2....,wait wall e
576,AtrDBQ_qmlg,It&#39;s called Tha Mo Ghaol Air Aird﻿ a&#39; Chuan and it&#39;s sung by Julie Fowlis!,call tha mo ghaol air aird chuan sung juli fowli
577,AtrDBQ_qmlg,I thought it was based in Scotland?,thought base scotland
579,AtrDBQ_qmlg,"Of course it does have a kinda cliche plot&#39;s base -- this whole thing of a royalty member rebelling against the perfect and restricted life she/he has been living on --, but I still think it&#39;s going to be a GREAT movie.  As long as Pixar build a lot up around the cliche base idea, like they did with all of their movies (except for Cars 2, lol), Brave is going to be completely amazing and remarkable.",cours kinda clich plot base whole thing royalti member rebel perfect restrict life live still think go great movi long pixar build lot around clich base idea like movi except car lol brave go complet amaz remark
580,AtrDBQ_qmlg,"It&#39;s Irish? Er, Ireland-based? The setting? If so, I am sooo finding it amusing, since I have a bit of Irish in me.  =B lol",irish er ireland base set sooo find amus sinc bit irish b lol
581,AtrDBQ_qmlg,"Couldn&#39;t have said it better =) . . . ok, maybe I could, just need some time to put thought into my response. Anyway, I agree. It was by NO means a bad movie.",said better ok mayb could need time put thought respons anyway agre mean bad movi
583,AtrDBQ_qmlg,:&#39;) &lt;3,lt
584,AtrDBQ_qmlg,i like,like
585,AtrDBQ_qmlg,and i love how billy connolly is in it,love billi connolli
586,AtrDBQ_qmlg,CAN NOT WAIT!!!,wait
588,AtrDBQ_qmlg,I want to see this so badly!,want see badli
589,AtrDBQ_qmlg,"Is it just me, or does it seem that the wish she makes turn her family into bears? If that&#39;s so...okay, awesome...I think lol",seem wish make turn famili bear okay awesom think lol
590,AtrDBQ_qmlg,I wonder where the pizza planet truck will be!,wonder pizza planet truck
591,AtrDBQ_qmlg,Looks good. Spoiler*** : I think her family will change into bears...,look good spoiler think famili chang bear
592,AtrDBQ_qmlg,love the song at the end:),love song end
593,AtrDBQ_qmlg,"From the creators of WALL-E, Toy Story 3, Up, notable lack of any film containing talking vehicles...",creator wall e toy stori notabl lack film contain talk vehicl
594,AtrDBQ_qmlg,It&#39;s going to be an amazing movie,go amaz movi
595,AtrDBQ_qmlg,"Come on, I didn&#39;t mind Cars 2 but it is by far the worst film that Pixar has made.",come mind car far worst film pixar made
596,AtrDBQ_qmlg,Can&#39;t wait!,wait
597,AtrDBQ_qmlg,"It&#39;ll be hard to include it in a setting like this, huh?",hard includ set like huh
598,AtrDBQ_qmlg,I love that group :D,love group
599,AtrDBQ_qmlg,"pixar, you are my goal in life, work for you, IM ON MY WAY",pixar goal life work im way
600,AtrDBQ_qmlg,"Beautiful Scottish Gaelic! Native speakers, translation please :)",beauti scottish gaelic nativ speaker translat pleas
601,AtrDBQ_qmlg,wow the music at the end was beautiful,wow music end beauti
602,AtrDBQ_qmlg,Every time I watch these trailers it always reminds me of the Scottish guy from Samurai Jack.,everi time watch trailer alway remind scottish guy samurai jack
603,AtrDBQ_qmlg,"There should be more dirt, everything looks too clean.",dirt everyth look clean
604,AtrDBQ_qmlg,I&#39;ll be the first in line to see this when it comes out.,first line see come
605,AtrDBQ_qmlg,"I can not WAIT for this! If any of the cast ever read this, know I love you, and you inspire me to keep being Brave.",wait cast ever read know love inspir keep brave
606,AtrDBQ_qmlg,@cyanman123 Maybe it&#39;s a wagon.,cyanman mayb wagon
607,AtrDBQ_qmlg,"If you have the chance to change your Feet, would you?",chanc chang feet would
608,AtrDBQ_qmlg,The music gives me chills,music give chill
609,AtrDBQ_qmlg,wow,wow
610,AtrDBQ_qmlg,It&#39;s called &quot;Tha Mo Ghaol Air Aird A’ Chuainv&quot;.,call quot tha mo ghaol air aird chuainv quot
611,AtrDBQ_qmlg,do we get A113 in this movie :D ? Really looking foreward to this!,get movi realli look foreward
612,AtrDBQ_qmlg,I can&#39;t wait for this﻿ movie to come out. I love the song towards the end of the trailer...so beautoful. Gaelic...such a beautiful language. I cracked up at the part with Merida&#39;s father impersonating her...or trying to XD,wait movi come love song toward end trailer beauto gaelic beauti languag crack part merida father imperson tri xd
613,AtrDBQ_qmlg,I CAN&#39;T WAIT.,wait
614,AtrDBQ_qmlg,the video froze at 1:08 to load. awkward.,video froze load awkward
615,AtrDBQ_qmlg,its a pizza cart.,pizza cart
616,AtrDBQ_qmlg,goosebumps :3,goosebump
617,AtrDBQ_qmlg,I am now proud to have very long + extremely curly red hair...,proud long extrem curli red hair
618,AtrDBQ_qmlg,What&#39;s the song?,song
619,AtrDBQ_qmlg,We forgive you Pixar for Cars 2.,forgiv pixar car
620,AtrDBQ_qmlg,"Maybe they&#39;ll have a cheese cart, next to a bread cart, next to a rolling pin vendor! :D",mayb chees cart next bread cart next roll pin vendor
621,AtrDBQ_qmlg,Pixar has always made my favorite animations.  Looking forward to this one :D,pixar alway made favorit anim look forward one
622,AtrDBQ_qmlg,Can some one give me the name of the song from 1.50 and forward??,one give name song forward
623,AtrDBQ_qmlg,"Oh, King Fergus cracks me up at :45 - :53",oh king fergu crack
624,AtrDBQ_qmlg,Did her mom turn into a bear?,mom turn bear
625,AtrDBQ_qmlg,This looks amazing but... nowadays trailers are like watching the whole movie in 2 minutes =_=,look amaz nowaday trailer like watch whole movi minut
626,AtrDBQ_qmlg,"I&#39;m like you, but that&#39;s just usually because of the god awful attempts at what Americans think the Scottish accent sounds like. But for this film, most of the voice actors actually are Scottish, and it&#39;s Pixar, they always do rakes of research before they start on films because they want to get it right.",like usual god aw attempt american think scottish accent sound like film voic actor actual scottish pixar alway rake research start film want get right
628,AtrDBQ_qmlg,"cool, what kind of stuff have you done?",cool kind stuff done
629,AtrDBQ_qmlg,I love love love her hair! I want it!,love love love hair want
630,AtrDBQ_qmlg,I Love Pixar.,love pixar
631,AtrDBQ_qmlg,Maybe there will be a Pizza Planet wagon?,mayb pizza planet wagon
632,AtrDBQ_qmlg,Well.... Looks more realistic than braveheart,well look realist braveheart
633,AtrDBQ_qmlg,That looks amazing!!! I feel sorry for the dude who had to do the hair! It came out looking amazing though!,look amaz feel sorri dude hair came look amaz though
634,AtrDBQ_qmlg,why is it every new pixar film come&#39;s out the day day before my birthday in the us???,everi new pixar film come day day birthday us
635,AtrDBQ_qmlg,Well they don&#39;t have to include the truck. They didn&#39;t have it in The Incredibles. Maybe it&#39;ll be the Pizza Planet wagon in this one,well includ truck incred mayb pizza planet wagon one
636,AtrDBQ_qmlg,I really love the accent,realli love accent
637,AtrDBQ_qmlg,Why did you have to write an ignorant comment?,write ignor comment
638,AtrDBQ_qmlg,Why does she have to be a ginger,ginger
639,AtrDBQ_qmlg,its that.,
640,AtrDBQ_qmlg,"Being Scottish myself I really hate hearing a Scottish accent in films, its like nails on a chalkboard to me. So I dunno if its that but this really doesn&#39;t look that good to me.",scottish realli hate hear scottish accent film like nail chalkboard dunno realli look good
641,AtrDBQ_qmlg,Mark Andrews has confirmed the Pizza Planet Truck will appear in Brave.[2] It was reported that Tia Kratter has hinted that the truck will appear in the Witch&#39;s house.[3],mark andrew confirm pizza planet truck appear brave report tia kratter hint truck appear witch hous
643,AtrDBQ_qmlg,the song at the end is &quot;Tha Mo Ghaol Air Aird A’ Chuain&quot; performed by Julie Fowlis,song end quot tha mo ghaol air aird chuain quot perform juli fowli
644,AtrDBQ_qmlg,This is going to be totally awesome. I can&#39;t wait!,go total awesom wait
645,AtrDBQ_qmlg,"I don&#39;t care what the critics thought, I&#39;ll have you know that Cars 2 was awesome, and is among the PIXAR greats. Thumbs up if you agree with John Lasseter that PIXAR don&#39;t make movies for critics!",care critic thought know car awesom among pixar great thumb agre john lasset pixar make movi critic
646,AtrDBQ_qmlg,can wait for this !,wait
647,AtrDBQ_qmlg,Going to see this opening day,go see open day
648,AtrDBQ_qmlg,I wonder where the pizza van is in this film,wonder pizza van film
649,AtrDBQ_qmlg,YEAH! CANNOT WAIT!! XD,yeah wait xd
650,AtrDBQ_qmlg,can&#39;t wait for the soundtrack! beautiful song,wait soundtrack beauti song
651,AtrDBQ_qmlg,I think it&#39;s so epic! Can&#39;t wait to watch this movie.,think epic wait watch movi
652,AtrDBQ_qmlg,thumbs up everyone if you think PIXAR captures our imagination.,thumb everyon think pixar captur imagin
653,AtrDBQ_qmlg,what&#39;s the song 1:50,song
654,AtrDBQ_qmlg,I think its in August. Not sure,think august sure
655,AtrDBQ_qmlg,SO CLOSE!,close
656,AtrDBQ_qmlg,we dont want ranga female protagonists who fight,dont want ranga femal protagonist fight
657,AtrDBQ_qmlg,Love Pixar!,love pixar
659,AtrDBQ_qmlg,nope,nope
660,AtrDBQ_qmlg,First? XD,first xd
661,AtrDBQ_qmlg,First,first
662,jf67WlthWXk,I already watched this movie 😁😂✨,alreadi watch movi
663,jf67WlthWXk,My favourite movie 👯‍♀️,favourit movi
664,jf67WlthWXk,"what&#39;s the name of the song / band starting at <a href=""https://www.youtube.com/watch?v=jf67WlthWXk&amp;t=1m37s"">1:37</a> ???",name song band start
665,jf67WlthWXk,&#39;oh right.. ooohh for the love of God&#39; 😊🤣🤣🤣,oh right ooohh love god
666,jf67WlthWXk,The best Movie i‘ve ever watched,best movi ever watch
667,jf67WlthWXk,I&#39;m confused,confus
668,jf67WlthWXk,I can&#39;t believe  people thought that was a real boy,believ peopl thought real boy
669,jf67WlthWXk,She is still wearing makeup....when she’s a boy,still wear makeup boy
670,jf67WlthWXk,Who already watch to the beautiful you or you are beautiful Korean drama,alreadi watch beauti beauti korean drama
671,jf67WlthWXk,"When no puedes gritar, porque no tienes bolas",pued gritar porqu tien bola
672,jf67WlthWXk,are you sure this isn&#39;t a Porn video?,sure porn video
673,jf67WlthWXk,"<a href=""https://www.youtube.com/watch?v=jf67WlthWXk&amp;t=0m33s"">0:33</a> hey that’s tabitha from gotham",hey tabitha gotham
674,jf67WlthWXk,Can we just talk for a moment about Amanda being Zach Effron look alike 😲😲😲🤯,talk moment amanda zach effron look alik
675,jf67WlthWXk,I love it,love
676,jf67WlthWXk,twelfth night 😄😄,twelfth night
677,jf67WlthWXk,Im here because i watched it again after years and Im still howling with laughter. I miss this era of teen comedy films. What a classic.,im watch year im still howl laughter miss era teen comedi film classic
678,jf67WlthWXk,&quot;And this is where it gets really complicated&quot;<br><br>You&#39;re joking right!? Cause I had to watch that thing with Duke and Olivia and Monique 20 times before I understood who felt what about who!,quot get realli complic quot joke right caus watch thing duke olivia moniqu time understood felt
679,jf67WlthWXk,The tampon in the nose scene was mad funny.,tampon nose scene mad funni
680,jf67WlthWXk,Childhood movie...┐(￣ヘ￣)┌,childhood movi
681,jf67WlthWXk,They started that whole cycle and i was like woah woah woah hol up hol up hol up wtf is going on?,start whole cycl like woah woah woah hol hol hol wtf go
682,jf67WlthWXk,I&#39;m studying twelfth night in school rnand my mum told me aout this movie because it&#39;s &quot;basically twelfth night&quot; and i thought she meant with the themes but literally all their names are the same.  And Illyria is the school too!,studi twelfth night school rnand mum told aout movi quot basic twelfth night quot thought meant theme liter name illyria school
683,jf67WlthWXk,This is a shoujo manga in a shellnut,shoujo manga shellnut
684,jf67WlthWXk,"It&#39;s surprising how Amanda said that the reason of her breakdown was seeing herself like a boy, she didn&#39;t like that and get depressed. Like what the hell it&#39;s the cuttest boy I&#39;ve ever seen, I wanna watch the movie just to see Amanda as a guy &lt;3 &lt;3 &lt;3",surpris amanda said reason breakdown see like boy like get depress like hell cuttest boy ever seen wan na watch movi see amanda guy lt lt lt
685,jf67WlthWXk,This movie was my childhood,movi childhood
686,jf67WlthWXk,how much i miss old trailer..!!!,much miss old trailer
687,jf67WlthWXk,I really love how amanda acts,realli love amanda act
688,jf67WlthWXk,Omg years have passed and I still laugh like crazy,omg year pass still laugh like crazi
689,jf67WlthWXk,Tabitha from gotham<br>WHOOP,tabitha gothamwhoop
690,jf67WlthWXk,"they show the whole movie in this trailer, just wow good thing we didn&#39;t know",show whole movi trailer wow good thing know
691,jf67WlthWXk,This is one of the greatest movies,one greatest movi
692,jf67WlthWXk,21st sentury in a nutshell,st senturi nutshel
693,jf67WlthWXk,This movie has a cult following and people loved Amanda Bynes&#39; performance because she completely excelled! I was sad to learn that Amanda experienced 6 months of depression after she did this movie because she didn&#39;t like the way she looked as a guy.,movi cult follow peopl love amanda byne perform complet excel sad learn amanda experienc month depress movi like way look guy
694,jf67WlthWXk,fuge,fuge
695,jf67WlthWXk,suuuhhhhh,suuuhhhhh
696,jf67WlthWXk,another pop up youtube recommendation... when I&#39;m watching anime&#39; a few minutes ago then I click this video thought its another hanayori dango remake...,anoth pop youtub recommend watch anim minut ago click video thought anoth hanayori dango remak
697,jf67WlthWXk,I LOVE TWELFTHS NIGHT,love twelfth night
698,jf67WlthWXk,Just noticed channing tatum after so many years,notic chan tatum mani year
699,jf67WlthWXk,"I thought this movie would completely confuse me me, then I realised that it&#39;s based off Rwelfth Night the Shakespearean play so it makes absolute total sense now.",thought movi would complet confus realis base rwelfth night shakespearean play make absolut total sens
700,jf67WlthWXk,Wow,wow
701,jf67WlthWXk,Alguém do Brasil?,algu brasil
702,jf67WlthWXk,Ngl Amanda as Sebastian is pretty cute,ngl amanda sebastian pretti cute
703,jf67WlthWXk,Olivia in indonesia😍,olivia indonesia
704,jf67WlthWXk,Oh my god this movie is so damn funny😂😂😂,oh god movi damn funni
705,jf67WlthWXk,“ oh right FOR THE LOVE OF GOD” lol,oh right love god lol
706,jf67WlthWXk,So... Do You Like Cheese..?*,like chees
707,jf67WlthWXk,“OH FOR THE LOVE OF GOD”,oh love god
708,jf67WlthWXk,"What is the song play at <a href=""https://www.youtube.com/watch?v=jf67WlthWXk&amp;t=1m55s"">1:55</a> minutes?? Pls tell me name guys..",song play minut pl tell name guy
